"FPR","TPR"
0.89812124733682,0.997859818084537
0.897927561495255,0.997859818084537
0.89773387565369,0.997859818084537
0.897540189812125,0.997859818084537
0.89734650397056,0.997859818084537
0.897152818128995,0.997859818084537
0.89695913228743,0.997859818084537
0.896765446445865,0.997859818084537
0.8965717606043,0.997859818084537
0.896378074762735,0.997859818084537
0.89618438892117,0.997859818084537
0.895990703079605,0.997859818084537
0.89579701723804,0.997859818084537
0.895603331396475,0.997859818084537
0.89540964555491,0.997859818084537
0.895215959713345,0.997859818084537
0.89502227387178,0.997859818084537
0.894828588030215,0.997859818084537
0.89463490218865,0.997859818084537
0.894441216347085,0.997859818084537
0.89424753050552,0.997859818084537
0.894053844663955,0.997859818084537
0.89386015882239,0.997859818084537
0.893666472980825,0.997859818084537
0.89347278713926,0.997859818084537
0.893279101297695,0.997859818084537
0.89308541545613,0.997859818084537
0.892891729614565,0.997859818084537
0.892698043773,0.997859818084537
0.892504357931435,0.997859818084537
0.89231067208987,0.997859818084537
0.892116986248305,0.997859818084537
0.89192330040674,0.997859818084537
0.891729614565175,0.997859818084537
0.89153592872361,0.997859818084537
0.891342242882045,0.997859818084537
0.89114855704048,0.997859818084537
0.890954871198915,0.997859818084537
0.89076118535735,0.997859818084537
0.890567499515785,0.997859818084537
0.89037381367422,0.997859818084537
0.890180127832655,0.997859818084537
0.88998644199109,0.997859818084537
0.889792756149525,0.997859818084537
0.88959907030796,0.997859818084537
0.889405384466395,0.997859818084537
0.889211698624831,0.997859818084537
0.889018012783266,0.997859818084537
0.888824326941701,0.997859818084537
0.888630641100136,0.997859818084537
0.888436955258571,0.997859818084537
0.888243269417006,0.997859818084537
0.888049583575441,0.997859818084537
0.887855897733876,0.997859818084537
0.887662211892311,0.997859818084537
0.887468526050746,0.997859818084537
0.887274840209181,0.997859818084537
0.887081154367616,0.997859818084537
0.886887468526051,0.997859818084537
0.886693782684486,0.997859818084537
0.886500096842921,0.997859818084537
0.886306411001356,0.997859818084537
0.886112725159791,0.997859818084537
0.885919039318226,0.997859818084537
0.885725353476661,0.997859818084537
0.885531667635096,0.997859818084537
0.885337981793531,0.997859818084537
0.885144295951966,0.997859818084537
0.884950610110401,0.997859818084537
0.884756924268836,0.997859818084537
0.884563238427271,0.997859818084537
0.884369552585706,0.997859818084537
0.884175866744141,0.997859818084537
0.883982180902576,0.997859818084537
0.883788495061011,0.997859818084537
0.883594809219446,0.997859818084537
0.883401123377881,0.997859818084537
0.883207437536316,0.997859818084537
0.883013751694751,0.997859818084537
0.882820065853186,0.997859818084537
0.882626380011621,0.997859818084537
0.882626380011621,0.997324772605671
0.882432694170056,0.997324772605671
0.882239008328491,0.997324772605671
0.882045322486926,0.997324772605671
0.881851636645361,0.997324772605671
0.881657950803796,0.997324772605671
0.881464264962231,0.997324772605671
0.881270579120666,0.997324772605671
0.881076893279101,0.997324772605671
0.880883207437536,0.997324772605671
0.880689521595971,0.997324772605671
0.880495835754406,0.997324772605671
0.880302149912841,0.997324772605671
0.880108464071276,0.997324772605671
0.879914778229711,0.997324772605671
0.879721092388146,0.997324772605671
0.879527406546581,0.997324772605671
0.879333720705016,0.997324772605671
0.879140034863451,0.997324772605671
0.878946349021887,0.997324772605671
0.878752663180322,0.997324772605671
0.878558977338757,0.997324772605671
0.878365291497192,0.997324772605671
0.878171605655627,0.997324772605671
0.877977919814062,0.997324772605671
0.877784233972497,0.997324772605671
0.877590548130932,0.997324772605671
0.877396862289367,0.997324772605671
0.877203176447802,0.997324772605671
0.877009490606237,0.997324772605671
0.876815804764672,0.997324772605671
0.876622118923107,0.997324772605671
0.876428433081542,0.997324772605671
0.876234747239977,0.997324772605671
0.876041061398412,0.997324772605671
0.875847375556847,0.997324772605671
0.875653689715282,0.997324772605671
0.875460003873717,0.997324772605671
0.875266318032152,0.997324772605671
0.875072632190587,0.997324772605671
0.874878946349022,0.997324772605671
0.874685260507457,0.997324772605671
0.874491574665892,0.997324772605671
0.874297888824327,0.997324772605671
0.874104202982762,0.997324772605671
